x,y,dx,dy,
1.18656321e+01,-1.38530123e+00,0.00000000e+00,0.00000000e+00,
1.17428551e+01,-1.35393095e+00,0.00000000e+00,0.00000000e+00,
1.16944828e+01,-1.01537883e+00,0.00000000e+00,0.00000000e+00,
1.17239647e+01,-7.60770082e-01,0.00000000e+00,0.00000000e+00,
1.16008415e+01,-5.51402211e-01,0.00000000e+00,0.00000000e+00,
1.19884176e+01,-1.26652253e+00,0.00000000e+00,0.00000000e+00,
1.17129822e+01,-1.43712580e+00,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.17517252e+01,-1.44087541e+00,0.00000000e+00,0.00000000e+00,
1.16986103e+01,-1.21693397e+00,0.00000000e+00,0.00000000e+00,
1.15738630e+01,-1.18801570e+00,0.00000000e+00,0.00000000e+00,
1.15259657e+01,-8.42394710e-01,0.00000000e+00,0.00000000e+00,
1.15644207e+01,-5.94667077e-01,0.00000000e+00,0.00000000e+00,
1.14307814e+01,-3.74859929e-01,0.00000000e+00,0.00000000e+00,
1.18387623e+01,-1.11012900e+00,0.00000000e+00,0.00000000e+00,
1.15524197e+01,-1.30799162e+00,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.15918093e+01,-1.30108166e+00,0.00000000e+00,0.00000000e+00,
1.15285273e+01,-1.06775880e+00,0.00000000e+00,0.00000000e+00,
1.13991451e+01,-1.03881407e+00,0.00000000e+00,0.00000000e+00,
1.13528967e+01,-6.89830363e-01,0.00000000e+00,0.00000000e+00,
1.14011812e+01,-4.55503494e-01,0.00000000e+00,0.00000000e+00,
1.12586823e+01,-2.32829124e-01,0.00000000e+00,0.00000000e+00,
1.16868658e+01,-9.80700493e-01,0.00000000e+00,0.00000000e+00,
1.13945799e+01,-1.18859971e+00,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.14305983e+01,-1.17324960e+00,0.00000000e+00,0.00000000e+00,
1.13556719e+01,-9.33232427e-01,0.00000000e+00,0.00000000e+00,
1.12223635e+01,-9.04393017e-01,0.00000000e+00,0.00000000e+00,
1.11793985e+01,-5.52180469e-01,0.00000000e+00,0.00000000e+00,
1.12392282e+01,-3.36125523e-01,0.00000000e+00,0.00000000e+00,
1.10887451e+01,-1.12591572e-01,0.00000000e+00,0.00000000e+00,
1.15359392e+01,-8.67297828e-01,0.00000000e+00,0.00000000e+00,
1.12388859e+01,-6.68514371e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.12507372e+01,-8.11689079e-01,0.00000000e+00,0.00000000e+00,
1.11741886e+01,-5.17635405e-01,0.00000000e+00,0.00000000e+00,
1.10805407e+01,-5.08686125e-01,0.00000000e+00,0.00000000e+00,
1.10126152e+01,-1.81462914e-01,0.00000000e+00,0.00000000e+00,
1.10665188e+01,8.92846882e-02,0.00000000e+00,0.00000000e+00,
1.08892050e+01,4.18216377e-01,0.00000000e+00,0.00000000e+00,
1.13404789e+01,-3.88060480e-01,0.00000000e+00,0.00000000e+00,
1.10784416e+01,-5.58011949e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.10982428e+01,-5.86656213e-01,0.00000000e+00,0.00000000e+00,
1.10209684e+01,-2.95479566e-01,0.00000000e+00,0.00000000e+00,
1.09108810e+01,-2.43009403e-01,0.00000000e+00,0.00000000e+00,
1.08471403e+01,6.96320608e-02,0.00000000e+00,0.00000000e+00,
1.09186392e+01,2.94635475e-01,0.00000000e+00,0.00000000e+00,
1.07454691e+01,6.06753647e-01,0.00000000e+00,0.00000000e+00,
1.12135649e+01,-2.23846957e-01,0.00000000e+00,0.00000000e+00,
1.09296761e+01,-4.45510298e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.09478960e+01,-4.22410220e-01,0.00000000e+00,0.00000000e+00,
1.08602304e+01,-1.36495963e-01,0.00000000e+00,0.00000000e+00,
1.07293854e+01,-6.08274788e-02,0.00000000e+00,0.00000000e+00,
1.06874981e+01,2.64820218e-01,0.00000000e+00,0.00000000e+00,
1.07737951e+01,4.49422091e-01,0.00000000e+00,0.00000000e+00,
1.06030579e+01,7.45303214e-01,0.00000000e+00,0.00000000e+00,
1.10861721e+01,-1.01585969e-01,0.00000000e+00,0.00000000e+00,
1.07868557e+01,-3.58572632e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.08010492e+01,-3.09477270e-01,0.00000000e+00,0.00000000e+00,
1.07002277e+01,-2.59751547e-02,0.00000000e+00,0.00000000e+00,
1.05514555e+01,5.93421087e-02,0.00000000e+00,0.00000000e+00,
1.05319672e+01,4.00993347e-01,0.00000000e+00,0.00000000e+00,
1.06313381e+01,5.51177263e-01,0.00000000e+00,0.00000000e+00,
1.04578562e+01,8.31713974e-01,0.00000000e+00,0.00000000e+00,
1.09566622e+01,-2.05746051e-02,0.00000000e+00,0.00000000e+00,
1.06614132e+01,-2.85116673e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.06635427e+01,-2.25698903e-01,0.00000000e+00,0.00000000e+00,
1.05483732e+01,5.58866896e-02,0.00000000e+00,0.00000000e+00,
1.03891191e+01,1.45866752e-01,0.00000000e+00,0.00000000e+00,
1.03877726e+01,4.96780753e-01,0.00000000e+00,0.00000000e+00,
1.05021982e+01,6.11381531e-01,0.00000000e+00,0.00000000e+00,
1.03235102e+01,8.79327238e-01,0.00000000e+00,0.00000000e+00,
1.08359346e+01,3.10647525e-02,0.00000000e+00,0.00000000e+00,
1.05641241e+01,-2.14579791e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.05443630e+01,-1.55473202e-01,0.00000000e+00,0.00000000e+00,
1.04146175e+01,1.21493816e-01,0.00000000e+00,0.00000000e+00,
1.02540636e+01,2.18712419e-01,0.00000000e+00,0.00000000e+00,
1.02669535e+01,5.63160360e-01,0.00000000e+00,0.00000000e+00,
1.03991070e+01,6.35866702e-01,0.00000000e+00,0.00000000e+00,
1.02138510e+01,8.96345735e-01,0.00000000e+00,0.00000000e+00,
1.07352133e+01,6.21776506e-02,0.00000000e+00,0.00000000e+00,
1.05017862e+01,-1.66491985e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.04537964e+01,-1.03792757e-01,0.00000000e+00,0.00000000e+00,
1.03094454e+01,1.65054783e-01,0.00000000e+00,0.00000000e+00,
1.01540976e+01,2.76718318e-01,0.00000000e+00,0.00000000e+00,
1.01811380e+01,5.94751060e-01,0.00000000e+00,0.00000000e+00,
1.03339043e+01,6.11621141e-01,0.00000000e+00,0.00000000e+00,
1.01440506e+01,8.67378354e-01,0.00000000e+00,0.00000000e+00,
1.06652231e+01,5.70157766e-02,0.00000000e+00,0.00000000e+00,
1.04813528e+01,-1.30348086e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.04002399e+01,-6.81383386e-02,0.00000000e+00,0.00000000e+00,
1.02437410e+01,1.87773719e-01,0.00000000e+00,0.00000000e+00,
1.00987024e+01,3.21893901e-01,0.00000000e+00,0.00000000e+00,
1.01408482e+01,5.90542436e-01,0.00000000e+00,0.00000000e+00,
1.03139982e+01,5.38545370e-01,0.00000000e+00,0.00000000e+00,
1.01221113e+01,7.98125267e-01,0.00000000e+00,0.00000000e+00,
1.06321306e+01,2.13824529e-02,0.00000000e+00,0.00000000e+00,
1.05107384e+01,-1.04489058e-01,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.03857718e+01,-4.91879955e-02,0.00000000e+00,0.00000000e+00,
1.02279654e+01,1.87360913e-01,0.00000000e+00,0.00000000e+00,
1.00985670e+01,3.44473779e-01,0.00000000e+00,0.00000000e+00,
1.01497335e+01,5.41322887e-01,0.00000000e+00,0.00000000e+00,
1.03312864e+01,4.20746148e-01,0.00000000e+00,0.00000000e+00,
1.01350126e+01,6.94519877e-01,0.00000000e+00,0.00000000e+00,
1.06213512e+01,-3.72407958e-02,0.00000000e+00,0.00000000e+00,
1.05972366e+01,-8.79842713e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.04129419e+01,-4.66020182e-02,0.00000000e+00,0.00000000e+00,
1.02735939e+01,1.61258385e-01,0.00000000e+00,0.00000000e+00,
1.01655073e+01,3.31981629e-01,0.00000000e+00,0.00000000e+00,
1.02106209e+01,4.43208605e-01,0.00000000e+00,0.00000000e+00,
1.03776712e+01,2.76861399e-01,0.00000000e+00,0.00000000e+00,
1.01699514e+01,5.65647721e-01,0.00000000e+00,0.00000000e+00,
1.06188402e+01,-1.03602864e-01,0.00000000e+00,0.00000000e+00,
1.07671537e+01,-7.87513852e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.04948378e+01,-5.76039478e-02,0.00000000e+00,0.00000000e+00,
1.04000978e+01,1.10235788e-01,0.00000000e+00,0.00000000e+00,
1.03249435e+01,2.81641871e-01,0.00000000e+00,0.00000000e+00,
1.03420124e+01,3.06691706e-01,0.00000000e+00,0.00000000e+00,
1.04672432e+01,1.19972013e-01,0.00000000e+00,0.00000000e+00,
1.02395496e+01,4.19704169e-01,0.00000000e+00,0.00000000e+00,
1.06314621e+01,-1.76161617e-01,0.00000000e+00,0.00000000e+00,
1.10118189e+01,-7.54955858e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.06426229e+01,-7.69195929e-02,0.00000000e+00,0.00000000e+00,
1.06184206e+01,3.80006395e-02,0.00000000e+00,0.00000000e+00,
1.05851746e+01,1.94163427e-01,0.00000000e+00,0.00000000e+00,
1.05542917e+01,1.37708336e-01,0.00000000e+00,0.00000000e+00,
1.06154413e+01,-3.16416286e-02,0.00000000e+00,0.00000000e+00,
1.03566895e+01,2.61210084e-01,0.00000000e+00,0.00000000e+00,
1.06744776e+01,-2.43487254e-01,0.00000000e+00,0.00000000e+00,
1.13416471e+01,-7.67781660e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.08670998e+01,-9.61247161e-02,0.00000000e+00,0.00000000e+00,
1.09287252e+01,-5.39944023e-02,0.00000000e+00,0.00000000e+00,
1.09460821e+01,7.02432469e-02,0.00000000e+00,0.00000000e+00,
1.08576326e+01,-5.01135662e-02,0.00000000e+00,0.00000000e+00,
1.08493481e+01,-1.70305520e-01,0.00000000e+00,0.00000000e+00,
1.05488739e+01,8.98323879e-02,0.00000000e+00,0.00000000e+00,
1.07829638e+01,-3.06307495e-01,0.00000000e+00,0.00000000e+00,
1.17844839e+01,-8.41969624e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.11769419e+01,-1.02744438e-01,0.00000000e+00,0.00000000e+00,
1.13177519e+01,-1.64789200e-01,0.00000000e+00,0.00000000e+00,
1.13892460e+01,-8.24995786e-02,0.00000000e+00,0.00000000e+00,
1.12530146e+01,-2.40472510e-01,0.00000000e+00,0.00000000e+00,
1.12053957e+01,-3.02406698e-01,0.00000000e+00,0.00000000e+00,
1.08708305e+01,-1.06184736e-01,0.00000000e+00,0.00000000e+00,
1.10346193e+01,-3.82943839e-01,0.00000000e+00,0.00000000e+00,
1.23392105e+01,-9.02848691e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.15654917e+01,-1.01049103e-01,0.00000000e+00,0.00000000e+00,
1.17860298e+01,-2.54979789e-01,0.00000000e+00,0.00000000e+00,
1.18652391e+01,-2.00507581e-01,0.00000000e+00,0.00000000e+00,
1.17016602e+01,-3.64517719e-01,0.00000000e+00,0.00000000e+00,
1.16846533e+01,-4.05265450e-01,0.00000000e+00,0.00000000e+00,
1.13448591e+01,-3.01225752e-01,0.00000000e+00,0.00000000e+00,
1.14721165e+01,-4.58755612e-01,0.00000000e+00,0.00000000e+00,
1.29857578e+01,-9.15577859e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.20503778e+01,-1.12198547e-01,0.00000000e+00,0.00000000e+00,
1.23700047e+01,-2.78659701e-01,0.00000000e+00,0.00000000e+00,
1.24347181e+01,-2.45696604e-01,0.00000000e+00,0.00000000e+00,
1.22390814e+01,-3.82708877e-01,0.00000000e+00,0.00000000e+00,
1.22522354e+01,-4.18991327e-01,0.00000000e+00,0.00000000e+00,
1.19243088e+01,-3.98967296e-01,0.00000000e+00,0.00000000e+00,
1.19878683e+01,-4.61997926e-01,0.00000000e+00,0.00000000e+00,
1.37213726e+01,-9.25056264e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.26171503e+01,-1.16735153e-01,0.00000000e+00,0.00000000e+00,
1.30340662e+01,-2.75486529e-01,0.00000000e+00,0.00000000e+00,
1.30832748e+01,-2.59280115e-01,0.00000000e+00,0.00000000e+00,
1.28620520e+01,-3.73520046e-01,0.00000000e+00,0.00000000e+00,
1.29055862e+01,-4.08696026e-01,0.00000000e+00,0.00000000e+00,
1.26550255e+01,-4.48262900e-01,0.00000000e+00,0.00000000e+00,
1.26266928e+01,-4.50609684e-01,0.00000000e+00,0.00000000e+00,
1.45669584e+01,-9.37737152e-02,0.00000000e+00,0.00000000e+00,
7.90000000e+01,1.90000000e+01,1.53666668e+09,0.00000000e+00,
1.32681503e+01,-1.18811861e-01,0.00000000e+00,0.00000000e+00,
1.37887182e+01,-2.65659690e-01,0.00000000e+00,0.00000000e+00,
1.38136673e+01,-2.59096622e-01,0.00000000e+00,0.00000000e+00,
1.35761452e+01,-3.56952995e-01,0.00000000e+00,0.00000000e+00,
1.36614552e+01,-3.96262497e-01,0.00000000e+00,0.00000000e+00,
1.35465822e+01,-4.73097354e-01,0.00000000e+00,0.00000000e+00,
1.33946266e+01,-4.37826306e-01,0.00000000e+00,0.00000000e+00,
